,country,target,model,params,f1,accuracy,precision,recall,roc_auc
4,Pakistan,if_phy_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 2, 'n_estimators': 10}",0.3309131088818539,0.7071616819071198,0.36510662932572535,0.30394736842105263,0.6209964193419233
5,Pakistan,if_phy_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 5, 'n_estimators': 10}",0.34113601568559443,0.692014734656391,0.3495867259928186,0.33421052631578946,0.6208595626774405
6,Pakistan,if_phy_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 10}",0.43677721035982664,0.6039721678712614,0.33259400644662696,0.6394736842105264,0.6598121064460944
7,Pakistan,if_phy_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 10}",0.4297374273934255,0.6046090723954798,0.32934733116902354,0.6210526315789473,0.6564313760282449
8,Pakistan,if_phy_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 10}",0.3903998506941274,0.6579273649323165,0.3416541403025779,0.4578947368421053,0.6440984089502803
9,Pakistan,if_phy_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 10}",0.4057227551928032,0.6528790480373756,0.3456594212430832,0.4947368421052632,0.648795235950353
10,Pakistan,if_phy_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 2, 'n_estimators': 10}",0.319702445500879,0.7008475422273689,0.3525249263095617,0.2934210526315789,0.6221586204229453
11,Pakistan,if_phy_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 5, 'n_estimators': 10}",0.3561294991400089,0.6954797747873657,0.36390117437441555,0.3513157894736842,0.636868471099949
12,Pakistan,if_phy_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 10}",0.4245212806419355,0.604918540111009,0.3262558792697169,0.6092105263157894,0.6607895305561622
13,Pakistan,if_phy_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 10}",0.4307394903670855,0.6150251567304237,0.3341386768560588,0.6078947368421053,0.6680170115381815
14,Pakistan,if_phy_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 10}",0.3801259139121376,0.6585632711735815,0.3386665608570461,0.4355263157894737,0.6370200575999126
15,Pakistan,if_phy_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 10}",0.3910285108423389,0.6639280437647247,0.3456167792667194,0.4513157894736842,0.6468036825726141
16,Pakistan,if_phy_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 2, 'n_estimators': 10}",0.3353066316855933,0.7090504332548017,0.373272931647577,0.30657894736842106,0.6284605217660333
17,Pakistan,if_phy_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': 15, 'min_samples_split': 5, 'n_estimators': 10}",0.3588082607619344,0.7033741963822226,0.37262210326798084,0.3473684210526316,0.6288707619021621
18,Pakistan,if_phy_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 10}",0.4210088837645955,0.5951513396957233,0.32117603504523895,0.6131578947368421,0.6523313177913664
19,Pakistan,if_phy_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 10}",0.4252477682443721,0.6039701713053548,0.32696289129051964,0.611842105263158,0.659132691362743
20,Pakistan,if_phy_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 10}",0.3875084881562635,0.6629896577886036,0.34508634987301445,0.4447368421052631,0.6490374422180971
21,Pakistan,if_phy_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 10}",0.40427393329362954,0.6598181128459052,0.3489937199122699,0.4828947368421053,0.6499728265814952
22,Pakistan,if_phy_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 2, 'n_estimators': 10}",0.3484065192299572,0.7055873896897337,0.37250266897192896,0.3302631578947368,0.6287670388367184
23,Pakistan,if_phy_vio,WeightedRandomForest,"{'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': 15, 'min_samples_split': 5, 'n_estimators': 10}",0.3668872782802003,0.7027412849898176,0.377042980918618,0.3592105263157895,0.6434696667758608
0,Pakistan,if_sex_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 2, 'n_estimators': 10}",0.0986025115368523,0.730510521902328,0.05764451102845405,0.34725274725274724,0.5857321032493649
1,Pakistan,if_sex_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 5, 'n_estimators': 10}",0.09932095116078628,0.7377780218024996,0.058009860566486014,0.3489010989010989,0.5512002469043896
2,Pakistan,if_sex_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 2, 'n_estimators': 10}",0.06252334333577335,0.8917751467475942,0.04872279172939679,0.09120879120879122,0.5440791024591181
3,Pakistan,if_sex_vio,WeightedRandomForest,"{'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 5, 'n_estimators': 10}",0.08236827593350741,0.8924010701593259,0.06512137602658788,0.11373626373626373,0.5644036428657325
